date,currency,rate,yr,qtr,mth,wk,dte
2024-07-15,DAN KRONER,18.916,2024,3,7,29,15
2024-07-15,IND RUPEE,1.551,2024,3,7,29,15
2024-07-15,HONGKONG DOLLAR,16.595,2024,3,7,29,15
2024-07-15,SINGAPORE DOLLAR,96.5193,2024,3,7,29,15
2024-07-15,SAUDI RIYAL,34.5423,2024,3,7,29,15
2024-07-15,CHINESE YUAN,17.8453,2024,3,7,29,15
2024-07-15,AUSTRALIAN DOLLAR,87.7625,2024,3,7,29,15
2024-07-16,US DOLLAR,129.6316,2024,3,7,29,16
2024-07-16,STG POUND,167.9831,2024,3,7,29,16
2024-07-16,EURO,141.1558,2024,3,7,29,16
2024-07-16,SA RAND,7.1078,2024,3,7,29,16
2024-07-16,KSH/USHS,28.5424,2024,3,7,29,16
2024-07-16,KSH/TSHS,20.4811,2024,3,7,29,16
2024-07-16,KSH/RWF,10.1017,2024,3,7,29,16
2024-07-16,KSH/BIF,22.2113,2024,3,7,29,16
2024-07-16,AE DIRHAM,35.2931,2024,3,7,29,16
2024-07-16,CANADIAN DOLLAR,94.708,2024,3,7,29,16
2024-07-16,S FRANC,144.7427,2024,3,7,29,16
2024-07-16,JPY(100),81.6551,2024,3,7,29,16
2024-07-16,SW KRONER,12.2027,2024,3,7,29,16
2024-07-16,NOR KRONER,11.9515,2024,3,7,29,16
2024-07-16,DAN KRONER,18.9199,2024,3,7,29,16
2024-07-16,IND RUPEE,1.5506,2024,3,7,29,16
2024-07-16,HONGKONG DOLLAR,16.6083,2024,3,7,29,16
2024-07-16,SINGAPORE DOLLAR,96.3875,2024,3,7,29,16
2024-07-16,SAUDI RIYAL,34.562,2024,3,7,29,16
2024-07-16,CHINESE YUAN,17.8422,2024,3,7,29,16
2024-07-16,AUSTRALIAN DOLLAR,87.3587,2024,3,7,29,16
2024-07-17,US DOLLAR,129.5854,2024,3,7,29,17
2024-07-17,STG POUND,167.8714,2024,3,7,29,17
2024-07-17,EURO,141.0084,2024,3,7,29,17
2024-07-17,SA RAND,7.1514,2024,3,7,29,17
2024-07-17,KSH/USHS,28.514,2024,3,7,29,17
2024-07-17,KSH/TSHS,20.4884,2024,3,7,29,17
2024-07-17,KSH/RWF,10.1053,2024,3,7,29,17
2024-07-17,KSH/BIF,22.22,2024,3,7,29,17
2024-07-17,AE DIRHAM,35.2805,2024,3,7,29,17
2024-07-17,CANADIAN DOLLAR,94.6812,2024,3,7,29,17
2024-07-17,S FRANC,144.6024,2024,3,7,29,17
2024-07-17,JPY(100),81.6672,2024,3,7,29,17
2024-07-17,SW KRONER,12.2025,2024,3,7,29,17
2024-07-17,NOR KRONER,11.9731,2024,3,7,29,17
2024-07-17,DAN KRONER,18.9002,2024,3,7,29,17
2024-07-17,IND RUPEE,1.5506,2024,3,7,29,17
2024-07-17,HONGKONG DOLLAR,16.6,2024,3,7,29,17
2024-07-17,SINGAPORE DOLLAR,96.3102,2024,3,7,29,17
2024-07-17,SAUDI RIYAL,34.5497,2024,3,7,29,17
2024-07-17,CHINESE YUAN,17.8282,2024,3,7,29,17
2024-07-17,AUSTRALIAN DOLLAR,87.1073,2024,3,7,29,17
2024-07-18,US DOLLAR,129.9895,2024,3,7,29,18
2024-07-18,STG POUND,169.0643,2024,3,7,29,18
2024-07-18,EURO,142.15,2024,3,7,29,18
2024-07-18,SA RAND,7.1458,2024,3,7,29,18
2024-07-18,KSH/USHS,28.4485,2024,3,7,29,18
2024-07-18,KSH/TSHS,20.4247,2024,3,7,29,18
2024-07-18,KSH/RWF,10.077,2024,3,7,29,18
2024-07-18,KSH/BIF,22.1518,2024,3,7,29,18
2024-07-18,AE DIRHAM,35.3906,2024,3,7,29,18
2024-07-18,CANADIAN DOLLAR,95.0389,2024,3,7,29,18
2024-07-18,S FRANC,146.9804,2024,3,7,29,18
2024-07-18,JPY(100),83.1853,2024,3,7,29,18
2024-07-18,SW KRONER,12.3208,2024,3,7,29,18
2024-07-18,NOR KRONER,12.1205,2024,3,7,29,18
2024-07-18,DAN KRONER,19.0559,2024,3,7,29,18
2024-07-18,IND RUPEE,1.555,2024,3,7,29,18
2024-07-18,HONGKONG DOLLAR,16.6502,2024,3,7,29,18
2024-07-18,SINGAPORE DOLLAR,96.9673,2024,3,7,29,18
2024-07-18,SAUDI RIYAL,34.6565,2024,3,7,29,18
2024-07-18,CHINESE YUAN,17.9112,2024,3,7,29,18
2024-07-18,AUSTRALIAN DOLLAR,87.6194,2024,3,7,29,18
2024-07-19,US DOLLAR,130.4669,2024,3,7,29,19
2024-07-19,STG POUND,168.8111,2024,3,7,29,19
2024-07-19,EURO,142.0589,2024,3,7,29,19
2024-07-19,SA RAND,7.139,2024,3,7,29,19
2024-07-19,KSH/USHS,28.3214,2024,3,7,29,19
2024-07-19,KSH/TSHS,20.5799,2024,3,7,29,19
2024-07-19,KSH/RWF,10.0426,2024,3,7,29,19
2024-07-19,KSH/BIF,22.0764,2024,3,7,29,19
2024-07-19,AE DIRHAM,35.5205,2024,3,7,29,19
2024-07-19,CANADIAN DOLLAR,95.1966,2024,3,7,29,19
2024-07-19,S FRANC,146.7239,2024,3,7,29,19
2024-07-19,JPY(100),82.7232,2024,3,7,29,19
2024-07-19,SW KRONER,12.2787,2024,3,7,29,19
2024-07-19,NOR KRONER,12.0408,2024,3,7,29,19
2024-07-19,DAN KRONER,19.0406,2024,3,7,29,19
2024-07-19,IND RUPEE,1.5603,2024,3,7,29,19
2024-07-19,HONGKONG DOLLAR,16.7026,2024,3,7,29,19
2024-07-19,SINGAPORE DOLLAR,97.0339,2024,3,7,29,19
2024-07-19,SAUDI RIYAL,34.7838,2024,3,7,29,19
2024-07-19,CHINESE YUAN,17.9538,2024,3,7,29,19
2024-07-19,AUSTRALIAN DOLLAR,87.4389,2024,3,7,29,19
2024-07-22,US DOLLAR,130.7299,2024,3,7,30,22
2024-07-22,STG POUND,168.8377,2024,3,7,30,22
2024-07-22,EURO,142.2995,2024,3,7,30,22
2024-07-22,SA RAND,7.1521,2024,3,7,30,22
2024-07-22,KSH/USHS,28.2644,2024,3,7,30,22
2024-07-22,KSH/TSHS,20.5385,2024,3,7,30,22
2024-07-22,KSH/RWF,10.0207,2024,3,7,30,22
2024-07-22,KSH/BIF,22.0187,2024,3,7,30,22
2024-07-22,AE DIRHAM,35.5926,2024,3,7,30,22
2024-07-22,CANADIAN DOLLAR,95.194,2024,3,7,30,22
2024-07-22,S FRANC,147.119,2024,3,7,30,22
2024-07-22,JPY(100),83.1959,2024,3,7,30,22
2024-07-22,SW KRONER,12.2362,2024,3,7,30,22
2024-07-22,NOR KRONER,11.9597,2024,3,7,30,22
2024-07-22,DAN KRONER,19.0728,2024,3,7,30,22
2024-07-22,IND RUPEE,1.5628,2024,3,7,30,22
2024-07-22,HONGKONG DOLLAR,16.742,2024,3,7,30,22
2024-07-22,SINGAPORE DOLLAR,97.1717,2024,3,7,30,22
2024-07-22,SAUDI RIYAL,34.8529,2024,3,7,30,22
2024-07-22,CHINESE YUAN,17.9751,2024,3,7,30,22
2024-07-22,AUSTRALIAN DOLLAR,87.1315,2024,3,7,30,22
2024-07-23,US DOLLAR,130.8862,2024,3,7,30,23
2024-07-23,STG POUND,169.19,2024,3,7,30,23
2024-07-23,EURO,142.5351,2024,3,7,30,23
2024-07-23,SA RAND,7.1618,2024,3,7,30,23
2024-07-23,KSH/USHS,28.2306,2024,3,7,30,23
2024-07-23,KSH/TSHS,20.514,2024,3,7,30,23
2024-07-23,KSH/RWF,10.0079,2024,3,7,30,23
2024-07-23,KSH/BIF,22.0074,2024,3,7,30,23
2024-07-23,AE DIRHAM,35.6347,2024,3,7,30,23
2024-07-23,CANADIAN DOLLAR,95.0862,2024,3,7,30,23
2024-07-23,S FRANC,147.212,2024,3,7,30,23
2024-07-23,JPY(100),83.727,2024,3,7,30,23
2024-07-23,SW KRONER,12.1982,2024,3,7,30,23
2024-07-23,NOR KRONER,11.939,2024,3,7,30,23
2024-07-23,DAN KRONER,19.1029,2024,3,7,30,23
2024-07-23,IND RUPEE,1.5648,2024,3,7,30,23
2024-07-23,HONGKONG DOLLAR,16.7658,2024,3,7,30,23
2024-07-23,SINGAPORE DOLLAR,97.2987,2024,3,7,30,23
2024-07-23,SAUDI RIYAL,34.8937,2024,3,7,30,23
2024-07-23,CHINESE YUAN,17.9932,2024,3,7,30,23
2024-07-23,AUSTRALIAN DOLLAR,86.8234,2024,3,7,30,23
2024-07-24,US DOLLAR,131.0515,2024,3,7,30,24
2024-07-24,STG POUND,168.9713,2024,3,7,30,24
2024-07-24,EURO,142.1909,2024,3,7,30,24
2024-07-24,SA RAND,7.1219,2024,3,7,30,24
2024-07-24,KSH/USHS,28.2332,2024,3,7,30,24
2024-07-24,KSH/TSHS,20.4881,2024,3,7,30,24
2024-07-24,KSH/RWF,9.9961,2024,3,7,30,24
2024-07-24,KSH/BIF,21.9815,2024,3,7,30,24
2024-07-24,AE DIRHAM,35.6797,2024,3,7,30,24
2024-07-24,CANADIAN DOLLAR,95.0165,2024,3,7,30,24
2024-07-24,S FRANC,147.1166,2024,3,7,30,24
2024-07-24,JPY(100),84.7489,2024,3,7,30,24
2024-07-24,SW KRONER,12.1522,2024,3,7,30,24
2024-07-24,NOR KRONER,11.8777,2024,3,7,30,24
2024-07-24,DAN KRONER,19.0568,2024,3,7,30,24
2024-07-24,IND RUPEE,1.5658,2024,3,7,30,24
2024-07-24,HONGKONG DOLLAR,16.7833,2024,3,7,30,24
2024-07-24,SINGAPORE DOLLAR,97.4469,2024,3,7,30,24
2024-07-24,SAUDI RIYAL,34.9359,2024,3,7,30,24
2024-07-24,CHINESE YUAN,18.0158,2024,3,7,30,24
2024-07-24,AUSTRALIAN DOLLAR,86.4219,2024,3,7,30,24
2024-07-25,US DOLLAR,132.2195,2024,3,7,30,25
2024-07-25,STG POUND,170.4508,2024,3,7,30,25
2024-07-25,EURO,143.3656,2024,3,7,30,25
2024-07-25,SA RAND,7.1806,2024,3,7,30,25
2024-07-25,KSH/USHS,28.1577,2024,3,7,30,25
2024-07-25,KSH/TSHS,20.4206,2024,3,7,30,25
2024-07-25,KSH/RWF,9.9125,2024,3,7,30,25
2024-07-25,KSH/BIF,21.7885,2024,3,7,30,25
2024-07-25,AE DIRHAM,35.9977,2024,3,7,30,25
2024-07-25,CANADIAN DOLLAR,95.6587,2024,3,7,30,25
2024-07-25,S FRANC,149.8153,2024,3,7,30,25
2024-07-25,JPY(100),86.636,2024,3,7,30,25
2024-07-25,SW KRONER,12.2538,2024,3,7,30,25
2024-07-25,NOR KRONER,11.9693,2024,3,7,30,25
2024-07-25,DAN KRONER,19.2112,2024,3,7,30,25
2024-07-25,IND RUPEE,1.5795,2024,3,7,30,25
2024-07-25,HONGKONG DOLLAR,16.94,2024,3,7,30,25
2024-07-25,SINGAPORE DOLLAR,98.4069,2024,3,7,30,25
2024-07-25,SAUDI RIYAL,35.2444,2024,3,7,30,25
2024-07-25,CHINESE YUAN,18.2554,2024,3,7,30,25
2024-07-25,AUSTRALIAN DOLLAR,86.5509,2024,3,7,30,25
2024-07-26,US DOLLAR,132.5695,2024,3,7,30,26
2024-07-26,STG POUND,170.5374,2024,3,7,30,26
2024-07-26,EURO,143.944,2024,3,7,30,26
2024-07-26,SA RAND,7.2357,2024,3,7,30,26
2024-07-26,KSH/USHS,28.2116,2024,3,7,30,26
2024-07-26,KSH/TSHS,20.2912,2024,3,7,30,26
2024-07-26,KSH/RWF,9.8891,2024,3,7,30,26
2024-07-26,KSH/BIF,21.7315,2024,3,7,30,26
2024-07-26,AE DIRHAM,36.093,2024,3,7,30,26
2024-07-26,CANADIAN DOLLAR,95.9744,2024,3,7,30,26
2024-07-26,S FRANC,150.4932,2024,3,7,30,26
2024-07-26,JPY(100),86.2549,2024,3,7,30,26
2024-07-26,SW KRONER,12.2513,2024,3,7,30,26
2024-07-26,NOR KRONER,12.0272,2024,3,7,30,26
2024-07-26,DAN KRONER,19.2873,2024,3,7,30,26
2024-07-26,IND RUPEE,1.5835,2024,3,7,30,26
2024-07-26,HONGKONG DOLLAR,16.9812,2024,3,7,30,26
2024-07-26,SINGAPORE DOLLAR,98.7298,2024,3,7,30,26
2024-07-26,SAUDI RIYAL,35.3377,2024,3,7,30,26
2024-07-26,CHINESE YUAN,18.2964,2024,3,7,30,26
2024-07-26,AUSTRALIAN DOLLAR,86.8861,2024,3,7,30,26
2024-07-29,US DOLLAR,131.5746,2024,3,7,31,29
2024-07-29,STG POUND,169.4089,2024,3,7,31,29
2024-07-29,EURO,142.8966,2024,3,7,31,29
2024-07-29,SA RAND,7.197,2024,3,7,31,29
2024-07-29,KSH/USHS,28.3109,2024,3,7,31,29
2024-07-29,KSH/TSHS,20.5207,2024,3,7,31,29
2024-07-29,KSH/RWF,9.9715,2024,3,7,31,29
2024-07-29,KSH/BIF,21.8887,2024,3,7,31,29
2024-07-29,AE DIRHAM,35.8211,2024,3,7,31,29
2024-07-29,CANADIAN DOLLAR,95.1715,2024,3,7,31,29
2024-07-29,S FRANC,148.9496,2024,3,7,31,29
2024-07-29,JPY(100),85.708,2024,3,7,31,29
2024-07-29,SW KRONER,12.1724,2024,3,7,31,29
2024-07-29,NOR KRONER,11.9617,2024,3,7,31,29
2024-07-29,DAN KRONER,19.1483,2024,3,7,31,29
2024-07-29,IND RUPEE,1.5715,2024,3,7,31,29
2024-07-29,HONGKONG DOLLAR,16.8527,2024,3,7,31,29
2024-07-29,SINGAPORE DOLLAR,98.0583,2024,3,7,31,29
2024-07-29,SAUDI RIYAL,35.0716,2024,3,7,31,29
2024-07-29,CHINESE YUAN,18.1341,2024,3,7,31,29
2024-07-29,AUSTRALIAN DOLLAR,86.2274,2024,3,7,31,29
2024-07-30,US DOLLAR,130.6756,2024,3,7,31,30
2024-07-30,STG POUND,167.77440000000001,2024,3,7,31,30
2024-07-30,EURO,141.2865,2024,3,7,31,30
2024-07-30,SA RAND,7.0667,2024,3,7,31,30
2024-07-30,KSH/USHS,28.5057,2024,3,7,31,30
2024-07-30,KSH/TSHS,20.6619,2024,3,7,31,30
2024-07-30,KSH/RWF,10.0696,2024,3,7,31,30
2024-07-30,KSH/BIF,22.0487,2024,3,7,31,30
2024-07-30,AE DIRHAM,35.5773,2024,3,7,31,30
2024-07-30,CANADIAN DOLLAR,94.3813,2024,3,7,31,30
2024-07-30,S FRANC,147.4395,2024,3,7,31,30
2024-07-30,JPY(100),84.769,2024,3,7,31,30
2024-07-30,SW KRONER,12.0477,2024,3,7,31,30
2024-07-30,NOR KRONER,11.863,2024,3,7,31,30
2024-07-30,DAN KRONER,18.9341,2024,3,7,31,30
2024-07-30,IND RUPEE,1.5607,2024,3,7,31,30
2024-07-30,HONGKONG DOLLAR,16.7307,2024,3,7,31,30
2024-07-30,SINGAPORE DOLLAR,97.2072,2024,3,7,31,30
2024-07-30,SAUDI RIYAL,34.8329,2024,3,7,31,30
2024-07-30,CHINESE YUAN,17.9983,2024,3,7,31,30
2024-07-30,AUSTRALIAN DOLLAR,85.4161,2024,3,7,31,30
2024-07-31,US DOLLAR,129.9225,2024,3,7,31,31
2024-07-31,STG POUND,166.84,2024,3,7,31,31
2024-07-31,EURO,140.4202,2024,3,7,31,31
2024-07-31,SA RAND,7.07,2024,3,7,31,31
2024-07-31,KSH/USHS,28.6402,2024,3,7,31,31
2024-07-31,KSH/TSHS,20.8201,2024,3,7,31,31
2024-07-31,KSH/RWF,10.1222,2024,3,7,31,31
2024-07-31,KSH/BIF,22.1778,2024,3,7,31,31
2024-07-31,AE DIRHAM,35.3723,2024,3,7,31,31
2024-07-31,CANADIAN DOLLAR,93.7899,2024,3,7,31,31
2024-07-31,S FRANC,146.7802,2024,3,7,31,31
2024-07-31,JPY(100),84.144,2024,3,7,31,31
2024-07-31,SW KRONER,12.0332,2024,3,7,31,31
2024-07-31,NOR KRONER,11.8236,2024,3,7,31,31
2024-07-31,DAN KRONER,18.8208,2024,3,7,31,31
2024-07-31,IND RUPEE,1.5517,2024,3,7,31,31
2024-07-31,HONGKONG DOLLAR,16.63,2024,3,7,31,31
2024-07-31,SINGAPORE DOLLAR,96.6074,2024,3,7,31,31
2024-07-31,SAUDI RIYAL,34.6312,2024,3,7,31,31
2024-07-31,CHINESE YUAN,17.9166,2024,3,7,31,31
2024-07-31,AUSTRALIAN DOLLAR,84.8979,2024,3,7,31,31
2024-08-01,US DOLLAR,129.151,2024,3,8,31,1
2024-08-01,STG POUND,165.8041,2024,3,8,31,1
2024-08-01,EURO,140.0513,2024,3,8,31,1
2024-08-01,SA RAND,7.0985,2024,3,8,31,1
2024-08-01,KSH/USHS,28.8112,2024,3,8,31,1
2024-08-01,KSH/TSHS,20.9212,2024,3,8,31,1
2024-08-01,KSH/RWF,10.1673,2024,3,8,31,1
2024-08-01,KSH/BIF,22.2608,2024,3,8,31,1
2024-08-01,AE DIRHAM,35.1623,2024,3,8,31,1
2024-08-01,CANADIAN DOLLAR,93.5301,2024,3,8,31,1
2024-08-01,S FRANC,147.2142,2024,3,8,31,1
2024-08-01,JPY(100),86.1955,2024,3,8,31,1
2024-08-01,SW KRONER,12.0733,2024,3,8,31,1
2024-08-01,NOR KRONER,11.8537,2024,3,8,31,1
2024-08-01,DAN KRONER,18.767,2024,3,8,31,1
2024-08-01,IND RUPEE,1.5437,2024,3,8,31,1
2024-08-01,HONGKONG DOLLAR,16.5327,2024,3,8,31,1
2024-08-01,SINGAPORE DOLLAR,96.6663,2024,3,8,31,1
2024-08-01,SAUDI RIYAL,34.4228,2024,3,8,31,1
2024-08-01,CHINESE YUAN,17.8901,2024,3,8,31,1
2024-08-01,AUSTRALIAN DOLLAR,84.3808,2024,3,8,31,1
2024-08-02,US DOLLAR,129.9461,2024,3,8,31,2
2024-08-02,STG POUND,166.0516,2024,3,8,31,2
2024-08-02,EURO,140.2053,2024,3,8,31,2
2024-08-02,SA RAND,7.1572,2024,3,8,31,2
2024-08-02,KSH/USHS,28.7427,2024,3,8,31,2
2024-08-02,KSH/TSHS,20.7778,2024,3,8,31,2
2024-08-02,KSH/RWF,10.1116,2024,3,8,31,2
2024-08-02,KSH/BIF,22.1756,2024,3,8,31,2
2024-08-02,AE DIRHAM,35.3787,2024,3,8,31,2
2024-08-02,CANADIAN DOLLAR,93.8883,2024,3,8,31,2
2024-08-02,S FRANC,148.6032,2024,3,8,31,2
2024-08-02,JPY(100),86.6452,2024,3,8,31,2
2024-08-02,SW KRONER,12.1486,2024,3,8,31,2
2024-08-02,NOR KRONER,11.9258,2024,3,8,31,2
2024-08-02,DAN KRONER,18.7881,2024,3,8,31,2
2024-08-02,IND RUPEE,1.552,2024,3,8,31,2
2024-08-02,HONGKONG DOLLAR,16.6272,2024,3,8,31,2
2024-08-02,SINGAPORE DOLLAR,97.2105,2024,3,8,31,2
2024-08-02,SAUDI RIYAL,34.6301,2024,3,8,31,2
2024-08-02,CHINESE YUAN,17.9409,2024,3,8,31,2
2024-08-02,AUSTRALIAN DOLLAR,84.7573,2024,3,8,31,2
2024-08-05,US DOLLAR,130.157,2024,3,8,32,5
2024-08-05,STG POUND,166.601,2024,3,8,32,5
2024-08-05,EURO,142.3202,2024,3,8,32,5
2024-08-05,SA RAND,7.0884,2024,3,8,32,5
2024-08-05,KSH/USHS,28.5886,2024,3,8,32,5
2024-08-05,KSH/TSHS,20.7442,2024,3,8,32,5
2024-08-05,KSH/RWF,10.0952,2024,3,8,32,5
2024-08-05,KSH/BIF,22.1412,2024,3,8,32,5
2024-08-05,AE DIRHAM,35.4352,2024,3,8,32,5
2024-08-05,CANADIAN DOLLAR,93.8102,2024,3,8,32,5
2024-08-05,S FRANC,153.1799,2024,3,8,32,5
2024-08-05,JPY(100),90.9426,2024,3,8,32,5
2024-08-05,SW KRONER,12.3213,2024,3,8,32,5
2024-08-05,NOR KRONER,11.8294,2024,3,8,32,5
2024-08-05,DAN KRONER,19.0737,2024,3,8,32,5
2024-08-05,IND RUPEE,1.553,2024,3,8,32,5
2024-08-05,HONGKONG DOLLAR,16.7445,2024,3,8,32,5
2024-08-05,SINGAPORE DOLLAR,98.4844,2024,3,8,32,5
2024-08-05,SAUDI RIYAL,34.6808,2024,3,8,32,5
2024-08-05,CHINESE YUAN,18.2412,2024,3,8,32,5
2024-08-05,AUSTRALIAN DOLLAR,84.4914,2024,3,8,32,5
2024-08-06,US DOLLAR,130.1085,2024,3,8,32,6
2024-08-06,STG POUND,166.1681,2024,3,8,32,6
2024-08-06,EURO,142.4233,2024,3,8,32,6
2024-08-06,SA RAND,7.0468,2024,3,8,32,6
2024-08-06,KSH/USHS,28.6684,2024,3,8,32,6
2024-08-06,KSH/TSHS,20.7519,2024,3,8,32,6
2024-08-06,KSH/RWF,10.1065,2024,3,8,32,6
2024-08-06,KSH/BIF,22.1511,2024,3,8,32,6
2024-08-06,AE DIRHAM,35.4234,2024,3,8,32,6
2024-08-06,CANADIAN DOLLAR,94.1144,2024,3,8,32,6
2024-08-06,S FRANC,151.8097,2024,3,8,32,6
2024-08-06,JPY(100),89.2101,2024,3,8,32,6
2024-08-06,SW KRONER,12.3481,2024,3,8,32,6
2024-08-06,NOR KRONER,11.8401,2024,3,8,32,6
2024-08-06,DAN KRONER,19.089,2024,3,8,32,6
2024-08-06,IND RUPEE,1.5509,2024,3,8,32,6
2024-08-06,HONGKONG DOLLAR,16.6957,2024,3,8,32,6
2024-08-06,SINGAPORE DOLLAR,98.1395,2024,3,8,32,6
2024-08-06,SAUDI RIYAL,34.6586,2024,3,8,32,6
2024-08-06,CHINESE YUAN,18.1989,2024,3,8,32,6
2024-08-06,AUSTRALIAN DOLLAR,84.7071,2024,3,8,32,6
2024-08-07,US DOLLAR,129.7907,2024,3,8,32,7
2024-08-07,STG POUND,164.646,2024,3,8,32,7
2024-08-07,EURO,141.6795,2024,3,8,32,7
2024-08-07,SA RAND,7.0044,2024,3,8,32,7
2024-08-07,KSH/USHS,28.7001,2024,3,8,32,7
2024-08-07,KSH/TSHS,20.8027,2024,3,8,32,7
2024-08-07,KSH/RWF,10.3359,2024,3,8,32,7
2024-08-07,KSH/BIF,22.2078,2024,3,8,32,7
2024-08-07,AE DIRHAM,35.3364,2024,3,8,32,7
2024-08-07,CANADIAN DOLLAR,93.871,2024,3,8,32,7
2024-08-07,S FRANC,152.5245,2024,3,8,32,7
2024-08-07,JPY(100),89.8921,2024,3,8,32,7
2024-08-07,SW KRONER,12.2523,2024,3,8,32,7
2024-08-07,NOR KRONER,11.8103,2024,3,8,32,7
2024-08-07,DAN KRONER,18.9861,2024,3,8,32,7
2024-08-07,IND RUPEE,1.5465,2024,3,8,32,7
2024-08-07,HONGKONG DOLLAR,16.6553,2024,3,8,32,7
2024-08-07,SINGAPORE DOLLAR,97.8814,2024,3,8,32,7
2024-08-07,SAUDI RIYAL,34.5675,2024,3,8,32,7
2024-08-07,CHINESE YUAN,18.1528,2024,3,8,32,7
2024-08-07,AUSTRALIAN DOLLAR,84.1887,2024,3,8,32,7
2024-08-08,US DOLLAR,129.41,2024,3,8,32,8
2024-08-08,STG POUND,164.2795,2024,3,8,32,8
2024-08-08,EURO,141.4645,2024,3,8,32,8
2024-08-08,SA RAND,7.0541,2024,3,8,32,8
2024-08-08,KSH/USHS,28.8231,2024,3,8,32,8
2024-08-08,KSH/TSHS,20.8253,2024,3,8,32,8
2024-08-08,KSH/RWF,10.1729,2024,3,8,32,8
2024-08-08,KSH/BIF,22.2746,2024,3,8,32,8
2024-08-08,AE DIRHAM,35.2323,2024,3,8,32,8
2024-08-08,CANADIAN DOLLAR,94.2226,2024,3,8,32,8
2024-08-08,S FRANC,150.6169,2024,3,8,32,8
2024-08-08,JPY(100),88.5036,2024,3,8,32,8
2024-08-08,SW KRONER,12.3772,2024,3,8,32,8
2024-08-08,NOR KRONER,11.9975,2024,3,8,32,8
2024-08-08,DAN KRONER,18.9565,2024,3,8,32,8
2024-08-08,IND RUPEE,1.5414,2024,3,8,32,8
2024-08-08,HONGKONG DOLLAR,16.6139,2024,3,8,32,8
2024-08-08,SINGAPORE DOLLAR,97.6753,2024,3,8,32,8
2024-08-08,SAUDI RIYAL,34.4698,2024,3,8,32,8
2024-08-08,CHINESE YUAN,18.0614,2024,3,8,32,8
2024-08-08,AUSTRALIAN DOLLAR,84.8477,2024,3,8,32,8
2024-08-09,US DOLLAR,129.2536,2024,3,8,32,9
2024-08-09,STG POUND,164.8371,2024,3,8,32,9
2024-08-09,EURO,141.1385,2024,3,8,32,9
2024-08-09,SA RAND,7.0447,2024,3,8,32,9
2024-08-09,KSH/USHS,28.8348,2024,3,8,32,9
2024-08-09,KSH/TSHS,20.8892,2024,3,8,32,9
2024-08-09,KSH/RWF,10.1917,2024,3,8,32,9
2024-08-09,KSH/BIF,22.3015,2024,3,8,32,9
2024-08-09,AE DIRHAM,35.1907,2024,3,8,32,9
2024-08-09,CANADIAN DOLLAR,94.1361,2024,3,8,32,9
2024-08-09,S FRANC,149.1847,2024,3,8,32,9
2024-08-09,JPY(100),87.9486,2024,3,8,32,9
2024-08-09,SW KRONER,12.3003,2024,3,8,32,9
2024-08-09,NOR KRONER,11.9178,2024,3,8,32,9
2024-08-09,DAN KRONER,18.9139,2024,3,8,32,9
2024-08-09,IND RUPEE,1.5406,2024,3,8,32,9
2024-08-09,HONGKONG DOLLAR,16.5802,2024,3,8,32,9
2024-08-09,SINGAPORE DOLLAR,97.6974,2024,3,8,32,9
2024-08-09,SAUDI RIYAL,34.4415,2024,3,8,32,9
2024-08-09,CHINESE YUAN,18.0333,2024,3,8,32,9
2024-08-09,AUSTRALIAN DOLLAR,85.2492,2024,3,8,32,9
2024-08-12,US DOLLAR,129.5436,2024,3,8,33,12
2024-08-12,STG POUND,165.3559,2024,3,8,33,12
2024-08-12,EURO,141.4487,2024,3,8,33,12
2024-08-12,SA RAND,7.0762,2024,3,8,33,12
2024-08-12,KSH/USHS,28.7548,2024,3,8,33,12
2024-08-12,KSH/TSHS,20.8424,2024,3,8,33,12
2024-08-12,KSH/RWF,10.2205,2024,3,8,33,12
2024-08-12,KSH/BIF,22.2551,2024,3,8,33,12
2024-08-12,AE DIRHAM,35.2682,2024,3,8,33,12
2024-08-12,CANADIAN DOLLAR,94.3405,2024,3,8,33,12
2024-08-12,S FRANC,149.3728,2024,3,8,33,12
2024-08-12,JPY(100),88.0141,2024,3,8,33,12
2024-08-12,SW KRONER,12.3219,2024,3,8,33,12
2024-08-12,NOR KRONER,12.0006,2024,3,8,33,12
2024-08-12,DAN KRONER,18.9535,2024,3,8,33,12
2024-08-12,IND RUPEE,1.5428,2024,3,8,33,12
2024-08-12,HONGKONG DOLLAR,16.6104,2024,3,8,33,12
2024-08-12,SINGAPORE DOLLAR,97.8094,2024,3,8,33,12
2024-08-12,SAUDI RIYAL,34.5054,2024,3,8,33,12
2024-08-12,CHINESE YUAN,18.0398,2024,3,8,33,12
2024-08-12,AUSTRALIAN DOLLAR,85.2332,2024,3,8,33,12
2024-08-13,US DOLLAR,129.3451,2024,3,8,33,13
2024-08-13,STG POUND,165.3095,2024,3,8,33,13
2024-08-13,EURO,141.5035,2024,3,8,33,13
2024-08-13,SA RAND,7.092,2024,3,8,33,13
2024-08-13,KSH/USHS,28.8376,2024,3,8,33,13
2024-08-13,KSH/TSHS,20.9517,2024,3,8,33,13
2024-08-13,KSH/RWF,10.1917,2024,3,8,33,13
2024-08-13,KSH/BIF,22.2871,2024,3,8,33,13
2024-08-13,AE DIRHAM,35.2151,2024,3,8,33,13
2024-08-13,CANADIAN DOLLAR,94.1479,2024,3,8,33,13
2024-08-13,S FRANC,149.1268,2024,3,8,33,13
2024-08-13,JPY(100),87.564,2024,3,8,33,13
